System,Teff,err,err.1,[Fe/H],erru,errd,M_A,errup,errdn,R_A,errup.1,errdn.1,loggA,errup.2,errdn.2,rho_A,errup.3,errdn.3,Period,e,errup.4,errdown,a(AU),errup.5,errdown.1,M_b,errup.6,errdn.4,R_b,errup.7,errdn.5,g_b,errup.8,errdn.6,rho_b,errup.9,errdn.7,Teq,err.2,err.3,Discovery_reference,Recent_reference,Rp_Rs,a_Rs,host_star,has_pdcsap,n_sectors,sector_list,pl_name,hostname,tic_id,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,pl_ratdor,pl_ratdorerr1,pl_ratdorerr2,pl_orbeccen,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_trandur,pl_trandurerr1,pl_trandurerr2,pl_imppar,pl_impparerr1,pl_impparerr2,pl_trandep,ttv_flag,st_teff,st_logg,st_rad,discoverymethod,nea_match_type
TOI-220,5298,65,65,-0.19,0.05,0.05,0.825,0.028,0.028,0.858,0.032,0.032,4.37,0.11,0.11,1.31,0.15,0.15,10.695,0.032,0.038,0.023,0.0892,0.001,0.0010,0.0434,0.0031,0.0031,0.27,0.013,0.013,-1.0,-1.0,-1,2.06,0.35,0.35,805.0,21.0,21.0,2021MNRAS.505.3361H,2021MNRAS.505.3361H,0.3146853146853147,22.355311175580955,TOI-220,True,43,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42]",TOI-220 b,TOI-220,TIC 150098860,87.88,0.12,-0.12,0.03235,0.00076,-0.00076,22.33,0.8,-0.8,0.032,2458335.902,0.0014,-0.0014,2.239,0.055,-0.055,0.836,0.022,-0.022,,0.0,5298.0,4.37,0.858,Transit,host_single
TOI-1246b,5151,100,100,0.17,0.08,0.08,0.87,0.03,0.03,0.86,0.05,0.05,4.4,0.1,0.1,-1.0,-1.0,-1.0,4.307,0.0,-1.0,-1.0,0.049,0.002,0.002,0.025,0.003,0.003,0.269,0.005,0.005,-1.0,-1.0,-1,1.23,0.17,0.17,955.0,-1.0,-1.0,2022AJ....163..293T,2022AJ....163..293T,0.3127906976744186,12.251824909320243,TOI-1246b,True,43,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42]",TOI-1246 b,TOI-1246,TIC 230127302,87.9,0.4,-0.4,0.031,0.001,-0.001,13.4,0.5,-0.5,,2458686.5658,0.001,-0.001,,,,0.49,0.07,-0.07,,0.0,5151.0,4.4,0.86,Transit,planet_name
TOI-707,5424,61,61,0.16,0.05,0.05,0.99,0.06,0.06,0.978,0.021,0.021,4.07,0.22,0.22,1.06,0.1,0.1,52.799,0.0,-1.0,-1.0,0.275,0.01,0.010,-1.0,-1.0,-1.0,0.2155,0.0087,0.0087,-1.0,-1.0,-1,-1.0,-1.0,-1,492.0,8.0,7.0,arXiv:2510.01725,arXiv:2510.01725,0.2203476482617587,60.464016340182745,TOI-707,True,43,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,none
TOI-2095c,3759,87,87,-0.24,0.04,0.04,0.44,0.02,0.02,0.44,0.02,0.02,5.11,0.12,0.12,5.12,0.16,0.16,28.172,0.0,-1.0,-1.0,0.137,0.006,0.006,0.0,0.023,0.0,0.119,0.007,0.007,-1.0,-1.0,-1,-1.0,-1.0,-1,297.0,8.0,8.0,2023AJ....166..195Q,2023A+A...677A.182M,0.2704545454545454,66.95315449054318,TOI-2095c,True,43,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42]",TOI-2095 c,TOI-2095,TIC 235678745,89.91,0.06,-0.09,0.0277,0.0011,-0.0011,67.19,0.72,-0.72,0.0,2459239.5625,0.0024,-0.0024,,,,0.104,0.108,-0.072,,0.0,3759.0,5.11,0.44,Transit,planet_name
TOI-2180,5695,58,60,0.25,0.06,0.06,1.111,0.047,0.046,1.636,0.033,0.029,4.057,0.015,0.016,0.254,0.011,0.011,260.79,0.3638,0.0073,0.0073,0.828,0.012,0.012,2.755,0.087,0.081,1.01,0.022,0.019,67.1,2.4,2.3,2.5,0.11,0.12,348.0,4.0,4.0,2022AJ....163...61D,2022AJ....163...61D,0.6173594132029341,108.83039121586695,TOI-2180,True,43,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42]",TOI-2180 b,TOI-2180,TIC 298663873,89.955,0.032,-0.044,,,,,,,0.3683,2458830.7652,0.001,-0.001,24.096,0.077,-0.074,0.1,0.095,-0.07,,1.0,5695.0,4.057,1.636,Transit,host_single
TOI-1670b,6170,61,61,0.09,0.07,0.07,1.21,0.02,0.02,1.316,0.019,0.019,4.29,0.11,0.11,0.54,0.026,0.026,10.985,0.59,0.17,0.26,0.103,0.002,0.002,0.0,0.041,0.0,0.184,0.017,0.013,-1.0,-1.0,-1,-1.0,-1.0,-1,1062.0,14.0,13.0,2022AJ....163..225T,2022AJ....163..225T,0.1398176291793313,16.830014429433454,TOI-1670b,True,42,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41]",TOI-1670 b,TOI-1670,TIC 441739020,86.87,1.16,-1.07,0.014,0.001,-0.001,16.88,0.27,-0.27,0.59,2458721.9423,0.0071,-0.0062,2.8,0.16,-0.19,0.61,0.22,-0.37,,0.0,6170.0,4.29,1.316,Transit,planet_name
TOI-813,5907,150,150,0.1,0.1,0.1,1.32,0.06,0.06,1.94,0.1,0.1,3.86,0.14,0.14,0.18,0.033,0.026,83.891,0.0,0.2,0.0,0.423,0.031,0.037,-1.0,-1.0,-1.0,0.599,0.034,0.034,-1.0,-1.0,-1,-1.0,-1.0,-1,610.0,28.0,21.0,2020MNRAS.494..750E,2020MNRAS.494..750E,0.3087628865979381,46.88584962668333,TOI-813,True,42,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41]",TOI-813 b,TOI-813,TIC 55525572,89.64,0.24,-0.27,0.03165,0.00072,-0.00061,47.2,2.1,-3.8,0.0,2458370.7836,0.0072,-0.0062,,,,0.3,0.18,-0.19,,0.0,5907.0,3.86,1.94,Transit,host_single
TOI-1670c,6170,61,61,0.09,0.07,0.07,1.21,0.02,0.02,1.316,0.019,0.019,4.29,0.11,0.11,0.54,0.026,0.026,40.75,0.09,0.05,0.04,0.249,0.005,0.005,0.63,0.09,0.08,0.987,0.025,0.025,-1.0,-1.0,-1,0.61,0.19,0.08,684.0,9.0,9.0,2022AJ....163..225T,2022AJ....163..225T,0.75,40.68615138765952,TOI-1670c,True,42,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41]",TOI-1670 c,TOI-1670,TIC 441739020,88.84,0.04,-0.04,0.077,0.002,-0.002,40.68,0.66,-0.66,0.09,2458750.88286,0.00085,-0.00083,5.4,0.06,-0.05,0.76,0.02,-0.04,,0.0,6170.0,4.29,1.316,Transit,planet_name
TOI-1859,6341,68,70,0.12,0.054,0.056,1.287,0.061,0.061,1.36,0.1,0.12,4.285,0.069,0.067,0.52,0.15,0.11,63.483,0.57,0.12,0.16,0.337,0.044,0.036,-1.0,-1.0,-1.0,0.87,0.07,0.07,-1.0,-1.0,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,2023ApJ...951L..29D,2023ApJ...951L..29D,0.6397058823529411,53.28367189704671,TOI-1859,True,42,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41]",TOI-1859 b,TOI-1859,TIC 229742722,88.64,0.38,-0.28,0.066,0.0004,-0.0005,53.7,4.7,-4.0,0.57,2458662.6558,0.0014,-0.0014,,,,0.61,0.03,-0.03,,0.0,6341.0,4.285,1.36,Transit,host_single
TOI-2094,3403,70,70,-0.06,0.02,0.02,0.425,0.059,0.059,0.384,0.018,0.018,4.89,0.04,0.04,-1.0,-1.0,-1.0,18.793,-1.0,-1.0,-1.0,0.136,0.011,0.011,-1.0,-1.0,-1.0,0.17,0.009,0.009,-1.0,-1.0,-1,-1.0,-1.0,-1,276.0,11.0,11.0,arXiv:2512.06817,arXiv:2512.06817,0.4427083333333333,76.15717694483926,TOI-2094,True,42,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41]",TOI-2094 b,TOI-2094,TIC 356016119,89.387,0.064,-0.064,0.0455,0.0013,-0.0014,76.5,5.6,-4.4,,2460232.36095,0.00032,-0.00032,1.221,0.023,-0.023,0.818,0.023,-0.033,0.2073,0.0,3435.0,4.89,0.384,Transit,host_single
TOI-700d,3459,65,65,-0.07,0.11,0.11,0.415,0.021,0.02,0.421,0.017,0.015,4.809,0.034,0.037,5.57,0.64,0.62,37.425,0.042,0.045,0.03,0.1633,0.0027,0.0027,-1.0,-1.0,-1.0,0.0957,0.0053,0.0048,-1.0,-1.0,-1,-1.0,-1.0,-1,269.0,8.0,8.0,2020AJ....160..116G,2023ApJ...944L..35G,0.2273159144893111,83.40791054414254,TOI-700d,True,42,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41]",TOI-700 d,TOI-700,TIC 150428135,89.8,0.12,-0.1,0.02339,0.00077,-0.0008,,,,0.042,2458816.9952,0.0011,-0.0013,3.314,0.067,-0.055,0.29,0.14,-0.18,,0.0,3459.0,4.809,0.421,Transit,planet_name
TOI-700e,3459,65,65,-0.07,0.11,0.11,0.415,0.021,0.02,0.421,0.017,0.015,4.809,0.034,0.037,5.57,0.64,0.62,27.81,0.059,0.057,0.042,0.134,0.0022,0.0022,-1.0,-1.0,-1.0,0.085,0.0079,0.0067,-1.0,-1.0,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,2023ApJ...944L..35G,2023ApJ...944L..35G,0.2019002375296912,68.4424985481635,TOI-700e,True,42,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41]",TOI-700 e,TOI-700,TIC 150428135,89.6,0.21,-0.16,0.0208,0.0017,-0.0014,,,,0.059,2458964.8112,0.0058,-0.0045,2.777,0.209,-0.384,0.47,0.19,-0.25,,0.0,3459.0,4.809,0.421,Transit,planet_name
TOI-700c,3459,65,65,-0.07,0.11,0.11,0.415,0.021,0.02,0.421,0.017,0.015,4.809,0.034,0.037,5.57,0.64,0.62,16.051,0.068,0.07,0.049,0.0929,0.0015,0.0015,-1.0,-1.0,-1.0,0.232,0.012,0.012,-1.0,-1.0,-1,-1.0,-1.0,-1,356.0,10.0,10.0,2020AJ....160..116G,2023ApJ...944L..35G,0.5510688836104514,47.450060560629765,TOI-700c,True,42,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41]",TOI-700 c,TOI-700,TIC 150428135,88.903,0.071,-0.087,0.0565,0.0017,-0.0016,,,,0.068,2458821.62181,0.00041,-0.00042,1.42,0.04,-0.04,0.899,0.014,-0.017,,0.0,3459.0,4.809,0.421,Transit,planet_name
TOI-700b,3459,65,65,-0.07,0.11,0.11,0.415,0.021,0.02,0.421,0.017,0.015,4.809,0.034,0.037,5.57,0.64,0.62,9.977,0.075,0.093,0.054,0.0677,0.0011,0.0011,-1.0,-1.0,-1.0,0.0815,0.0047,0.0044,-1.0,-1.0,-1,-1.0,-1.0,-1,417.0,12.0,12.0,2020AJ....160..116G,2023ApJ...944L..35G,0.1935866983372921,34.578784714258724,TOI-700b,True,42,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41]",TOI-700 b,TOI-700,TIC 150428135,89.6,0.27,-0.29,0.01993,0.00082,-0.00083,,,,0.075,2458880.0993,0.0015,-0.0016,2.17,0.09,-0.08,0.24,0.19,-0.16,,0.0,3459.0,4.809,0.421,Transit,planet_name
TOI-4633,5800,50,50,-1.0,-1.0,-1.0,1.1,0.06,0.06,1.05,0.05,0.05,-1.0,-1.0,-1,-1.0,-1.0,-1.0,291.945,0.117,0.186,0.085,0.847,0.061,0.061,0.15,0.087,0.075,0.285,0.018,0.017,-1.0,-1.0,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,2024AJ....167..241E,2024AJ....167..241E,0.2714285714285714,173.45917007671625,TOI-4633,True,42,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41]",TOI-4633 c,TOI-4633,TIC 307958020,89.888,0.069,-0.064,0.02111,0.00076,-0.00069,,,,0.117,2458864.8265,0.0088,-0.0083,11.45,0.46,-0.28,0.33,0.24,-0.21,,0.0,5800.0,,1.05,Transit,host_single
HIP_97166,5198,100,100,0.27,0.09,0.09,0.898,0.054,0.054,0.836,0.036,0.036,4.41,0.1,0.10,1.53,0.22,0.22,10.289,0.16,0.03,0.03,0.089,0.001,0.001,0.0629,0.0047,0.0047,0.244,0.012,0.012,-1.0,-1.0,-1,4.0,0.7,0.7,642.0,22.0,22.0,2021AJ....162..265M,2021AJ....162..265M,0.291866028708134,22.89216576895253,HIP 97166,True,42,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,none
TOI-1438c,5230,60,6,0.03,0.06,0.06,0.876,0.038,0.038,0.82,0.017,0.017,4.5,0.07,0.07,1.56,0.14,0.14,9.428,0.0,-1.0,-1.0,0.083,0.003,0.003,0.0333,0.0066,0.0066,0.245,0.012,0.012,14.3,3.0,3.0,2.19,0.53,0.53,794.0,9.0,9.0,2025A+A...702A..69P,2025A+A...702A..69P,0.298780487804878,21.76543708380485,TOI-1438c,True,41,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40]",TOI-1438 c,TOI-1438,TIC 229650439,87.61,0.1,-0.08,0.0308,0.0008,-0.0008,21.6,0.7,-0.6,0.0,2458689.9136,0.0014,-0.0014,1.67,0.04,-0.04,0.902,0.009,-0.008,,0.0,5230.0,4.5,0.82,Transit,planet_name
TOI-1438b,5230,60,6,0.03,0.06,0.06,0.876,0.038,0.038,0.82,0.017,0.017,4.5,0.07,0.07,1.56,0.14,0.14,5.14,0.0,-1.0,-1.0,0.0553,0.0015,0.0015,0.0296,0.0057,0.0057,0.271,0.017,0.017,10.0,2.3,2.3,1.36,0.38,0.38,971.0,11.0,11.0,2025A+A...702A..69P,2025A+A...702A..69P,0.3304878048780488,14.50155024981215,TOI-1438b,True,41,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40]",TOI-1438 b,TOI-1438,TIC 229650439,86.21,0.12,-0.11,0.0341,0.0013,-0.0013,14.5,0.4,-0.4,0.0,2458683.6256,0.0007,-0.0007,1.04,0.05,-0.03,0.956,0.004,-0.004,,0.0,5230.0,4.5,0.82,Transit,planet_name
TOI-1743,3277,78,77,0.22,0.14,0.15,0.339,0.027,0.021,0.338,0.014,0.014,4.909,0.032,0.033,8.72,0.92,0.85,4.266,-1.0,-1.0,-1.0,0.03589,0.00092,0.00110,-1.0,-1.0,-1.0,0.163,0.01,0.009,-1.0,-1.0,-1,-1.0,-1.0,-1,485.0,14.0,14.0,2025A+A...702A.209Y,2025A+A...702A.209Y,0.4822485207100591,22.83283882116489,TOI-1743,True,41,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40]",TOI-1743 b,TOI-1743,TIC 219860288,87.92,0.11,-0.11,0.0496,0.0016,-0.0015,22.81,0.78,-0.74,,2459575.1723,0.00027,-0.00027,0.9235,0.019,-0.018,0.827,0.016,-0.017,,0.0,3277.0,4.909,0.338,Transit,host_single
TOI-1749c,3985,55,55,-0.26,0.08,0.08,0.58,0.03,0.03,0.55,0.03,0.03,4.7,0.05,0.05,-1.0,-1.0,-1.0,4.489,0.007,0.007,0.005,0.0443,0.0008,0.0008,0.007,0.018,0.005,0.189,0.011,0.011,-1.0,-1.0,-1,-1.0,-1.0,-1,673.0,15.0,15.0,2021AJ....162..167F,2021AJ....162..167F,0.3436363636363636,17.319852519305474,TOI-1749c,True,40,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]",TOI-1749 c,TOI-1749,TIC 233602827,88.8,1.0,-0.3,0.0353,0.0008,-0.0008,,,,0.019,,,,,,,0.36,0.09,-0.31,,0.0,3985.0,4.7,0.55,Transit,planet_name
TOI-1751,5996,110,110,-0.4,0.06,0.06,0.9,0.03,0.03,1.2,0.06,0.03,4.24,0.1,0.10,0.52,0.04,0.07,37.468,0.0,-1.0,-1.0,0.2116,0.0023,0.0023,0.0456,0.0099,0.0099,0.247,0.013,0.006,-1.0,-1.0,-1,2.7,0.7,0.7,820.0,-1.0,-1.0,2024AJ....167..194D,2024AJ....167..194D,0.2058333333333333,37.91731445065409,TOI-1751,True,40,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]",TOI-1751 b,TOI-1751,TIC 287080092,,,,0.02059233,0.00066376,-0.00041672,,,,0.327,2458733.635,0.002,-0.002,7.6512325,0.1647325,-0.1044983,0.389551,0.24466,-0.259288,,0.0,5970.0,4.171,1.3137,Transit,host_single
TOI-1749b,3985,55,55,-0.26,0.08,0.08,0.58,0.03,0.03,0.55,0.03,0.03,4.7,0.05,0.05,-1.0,-1.0,-1.0,2.389,0.02,0.06,0.02,0.0291,0.0005,0.0005,0.06,0.07,0.04,0.124,0.019,0.017,-1.0,-1.0,-1,-1.0,-1.0,-1,831.0,18.0,18.0,2021AJ....162..167F,2021AJ....162..167F,0.2254545454545454,11.377149171823689,TOI-1749b,True,40,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]",TOI-1749 b,TOI-1749,TIC 233602827,86.4,0.9,-0.6,0.0232,0.0032,-0.0029,,,,0.14,,,,,,,0.75,0.11,-0.2,,0.0,3985.0,4.7,0.55,Transit,planet_name
TOI-1749d,3985,55,55,-0.26,0.08,0.08,0.58,0.03,0.03,0.55,0.03,0.03,4.7,0.05,0.05,-1.0,-1.0,-1.0,9.045,0.015,0.017,0.011,0.0707,0.0012,0.0012,0.014,0.02,0.011,0.225,0.013,0.013,-1.0,-1.0,-1,-1.0,-1.0,-1,533.0,12.0,12.0,2021AJ....162..167F,2021AJ....162..167F,0.409090909090909,27.64138991230016,TOI-1749d,True,40,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]",TOI-1749 d,TOI-1749,TIC 233602827,88.53,0.11,-0.09,0.0421,0.001,-0.001,,,,0.062,,,,,,,0.717,0.028,-0.032,,0.0,3985.0,4.7,0.55,Transit,planet_name
TOI-150,6029,110,110,0.25,0.09,0.09,1.249,0.069,0.115,1.551,0.024,0.025,4.152,0.03,0.043,0.333,0.028,0.033,5.857,0.145,0.025,0.021,0.0583,0.0013,0.0018,1.75,0.14,0.17,1.38,0.04,0.04,19.8,2.1,1.9,0.62,0.06,0.06,1493.0,29.0,32.0,2019ApJ...877L..29C,2019ApJ...877L..29C,0.8897485493230174,8.082764211417233,TOI-150,True,39,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38]",TOI-150.01,TOI-150,TIC 271893367,88.09,0.98,-0.68,0.0826,0.0012,-0.0011,9.917,0.092,-0.099,0.262,2458326.2773,0.00086,-0.00089,5.12,0.21,-0.18,0.33,0.12,-0.17,,0.0,6255.0,4.13,1.526,Transit,host_single
TOI-157,5404,70,67,0.24,0.09,0.09,0.948,0.023,0.018,1.167,0.017,0.014,4.281,0.011,0.011,0.597,0.021,0.021,2.085,0.0,0.21,0.0,0.03138,0.00025,0.00021,1.18,0.13,0.12,1.286,0.023,0.02,17.7,2.0,1.9,0.517,0.06,0.059,1588.0,21.0,20.0,2020A+A...639A..76N,2020A+A...639A..76N,1.1019708654670095,5.782095176238453,TOI-157,True,35,"[9, 11, 12, 13, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 61, 62, 63, 64, 65, 66, 67, 68, 69, 87, 88, 89, 90, 93, 94, 95, 96, 98]",TOI-157 b,TOI-157,TIC 140691463,82.01,0.15,-0.16,0.11329,0.00056,-0.00054,5.785,0.066,-0.069,0.0,2458326.54771,0.00022,-0.00021,2.14584,0.0132,-0.01248,0.8045,0.0069,-0.0068,1.283,0.0,5404.0,4.281,1.167,Transit,host_single
HD_271181,6495,90,90,0.22,0.04,0.04,1.435,0.029,0.028,1.648,0.023,0.025,4.33,0.25,0.26,0.32,0.013,0.014,4.231,0.0,0.091,0.0,0.058,0.0014,0.0014,1.22,0.12,0.12,1.489,0.034,0.034,14.2,1.5,1.5,0.37,0.04,0.04,1669.0,16.0,14.0,2019MNRAS.490.1094K,2019MNRAS.490.1094K,0.9035194174757284,7.567874807768152,HD 271181,True,34,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,none
TOI-1259,4775,100,100,-0.5,0.5,0.5,0.748,0.048,0.043,0.715,0.015,0.014,4.605,0.013,0.013,2.05,0.02,0.03,3.478,0.0,0.132,0.0,0.0408,0.0009,0.0009,0.415,0.038,0.038,1.035,0.018,0.018,10.5,1.0,0.9,0.347,0.03,0.030,963.0,21.0,21.0,2021MNRAS.507.4132M,arXiv:2507.07737,1.4475524475524475,12.270359138525151,TOI-1259,True,32,"[14, 17, 18, 19, 20, 21, 24, 25, 26, 40, 41, 47, 48, 50, 51, 52, 53, 54, 55, 58, 59, 60, 73, 74, 75, 77, 78, 79, 80, 81, 85, 86]",TOI-1259 A b,TOI-1259 A,TIC 288735205,89.7,0.2,-0.26,0.14762,0.00035,-0.0003,12.314,0.036,-0.056,0.0,2458686.700531,9.7e-05,-0.000104,2.4754,0.0048,-0.0048,0.065,0.055,-0.044,2.6759,0.0,4775.0,4.605,0.711,Transit,host_single
TOI-1298,5889,43,43,0.49,0.03,0.03,1.44,0.1,0.1,1.412,0.033,0.033,4.39,0.08,0.08,-1.0,-1.0,-1.0,4.537,0.032,0.034,0.023,0.059,0.0023,0.0023,0.356,0.032,0.032,0.841,0.021,0.021,-1.0,-1.0,-1,0.56,0.069,0.069,1388.0,24.0,24.0,2021A+A...653A.147M,2021A+A...653A.147M,0.5956090651558074,8.98504937126249,TOI-1298,True,34,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33]",TOI-1298 b,TOI-1298,TIC 237104103,,,,0.06091593,0.00050083,-0.0004406,,,,0.0,2458934.12245,0.00032,-0.00032,4.029272,0.018634,-0.016955,0.272206,0.110303,-0.165955,,0.0,5752.0,4.194,1.4536,Transit,host_single
TOI-2084,3550,50,50,-0.13,0.2,0.2,0.49,0.03,0.03,0.475,0.016,0.016,4.75,0.05,0.05,4.21,0.17,0.16,6.078,0.0,-1.0,-1.0,0.05006,0.00013,0.00013,-1.0,-1.0,-1.0,0.22,0.012,0.012,-1.0,-1.0,-1,-1.0,-1.0,-1,527.0,8.0,8.0,2023A+A...677A..38B,2023A+A...677A..38B,0.4631578947368421,22.66211236374184,TOI-2084,True,34,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33]",TOI-2084 b,TOI-2084,TIC 441738827,89.15,0.15,-0.15,,,,22.66,0.39,-0.39,,2458741.07323,0.00065,-0.00065,2.03,0.03,-0.03,0.336,0.061,-0.061,0.195,0.0,3551.0,4.75,0.475,Transit,host_single
